/Users/mikhailtsilyurik/Library/Java/JavaVirtualMachines/openjdk-21.0.2/Contents/Home/bin/java -javaagent:/Users/mikhailtsilyurik/Library/Caches/JetBrains/IntelliJIdea2025.1/captureAgent/debugger-agent.jar=file:///var/folders/w0/sr8jw5yx7175pjc21n2p80_00000gn/T/capture5719029301516578782.props -Dvisualvm.id=320021489673166 -ea -verbose:class -DnodeNamesHandler=org.jetbrains.plugins.cucumber.java.run.CucumberTestTreeNodeManager -Didea.test.cyclic.buffer.size=1048576 -javaagent:/Applications/IntelliJ IDEA.app/Contents/lib/idea_rt.jar=61134 -Dkotlinx.coroutines.debug.enable.creation.stack.trace=false -Ddebugger.agent.enable.coroutines=true -Dkotlinx.coroutines.debug.enable.flows.stack.trace=true -Dkotlinx.coroutines.debug.enable.mutable.state.flows.stack.trace=true -Dfile.encoding=UTF-8 -Dsun.stdout.encoding=UTF-8 -Dsun.stderr.encoding=UTF-8 -classpath /Applications/IntelliJ IDEA.app/Contents/lib/idea_rt.jar:/Applications/IntelliJ IDEA.app/Contents/plugins/junit/lib/junit5-rt.jar:/Applications/IntelliJ IDEA.app/Contents/plugins/junit/lib/junit-rt.jar:/Users/mikhailtsilyurik/dev/Frame/target/test-classes:/Users/mikhailtsilyurik/dev/Frame/target/classes:/Users/mikhailtsilyurik/.m2/repository/org/springframework/boot/spring-boot-starter/3.4.5/spring-boot-starter-3.4.5.jar:/Users/mikhailtsilyurik/.m2/repository/org/springframework/boot/spring-boot-starter-test/3.4.5/spring-boot-starter-test-3.4.5.jar:/Users/mikhailtsilyurik/.m2/repository/io/cucumber/cucumber-java/7.14.0/cucumber-java-7.14.0.jar:/Users/mikhailtsilyurik/.m2/repository/io/cucumber/cucumber-junit/7.14.0/cucumber-junit-7.14.0.jar:/Users/mikhailtsilyurik/.m2/repository/io/cucumber/cucumber-spring/7.14.0/cucumber-spring-7.14.0.jar:/Users/mikhailtsilyurik/.m2/repository/io/rest-assured/rest-assured/5.4.0/rest-assured-5.4.0.jar:/Users/mikhailtsilyurik/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.12.3/jackson-databind-2.12.3.jar:/Users/mikhailtsilyurik/.m2/repository/org/postgresql/postgresql/42.2.18/postgresql-42.2.18.jar:/Users/mikhailtsilyurik/.m2/repository/org/springframework/boot/spring-boot-starter-jdbc/3.4.5/spring-boot-starter-jdbc-3.4.5.jar:/Users/mikhailtsilyurik/.m2/repository/junit/junit/4.13.2/junit-4.13.2.jar:/Users/mikhailtsilyurik/.m2/repository/org/projectlombok/lombok/1.18.32/lombok-1.18.32.jar:/Users/mikhailtsilyurik/.m2/repository/io/qameta/allure/allure-cucumber5-jvm/2.22.2/allure-cucumber5-jvm-2.22.2.jar:/Users/mikhailtsilyurik/.m2/repository/io/qameta/allure/allure-cucumber7-jvm/2.27.0/allure-cucumber7-jvm-2.27.0.jar:/Users/mikhailtsilyurik/.m2/repository/org/springframework/boot/spring-boot/3.4.5/spring-boot-3.4.5.jar:/Users/mikhailtsilyurik/.m2/repository/org/springframework/boot/spring-boot-autoconfigure/3.4.5/spring-boot-autoconfigure-3.4.5.jar:/Users/mikhailtsilyurik/.m2/repository/org/springframework/boot/spring-boot-starter-logging/3.4.5/spring-boot-starter-logging-3.4.5.jar:/Users/mikhailtsilyurik/.m2/repository/jakarta/annotation/jakarta.annotation-api/2.1.1/jakarta.annotation-api-2.1.1.jar:/Users/mikhailtsilyurik/.m2/repository/org/springframework/spring-core/6.2.6/spring-core-6.2.6.jar:/Users/mikhailtsilyurik/.m2/repository/org/yaml/snakeyaml/2.3/snakeyaml-2.3.jar:/Users/mikhailtsilyurik/.m2/repository/org/springframework/boot/spring-boot-test/3.4.5/spring-boot-test-3.4.5.jar:/Users/mikhailtsilyurik/.m2/repository/org/springframework/boot/spring-boot-test-autoconfigure/3.4.5/spring-boot-test-autoconfigure-3.4.5.jar:/Users/mikhailtsilyurik/.m2/repository/com/jayway/jsonpath/json-path/2.9.0/json-path-2.9.0.jar:/Users/mikhailtsilyurik/.m2/repository/jakarta/xml/bind/jakarta.xml.bind-api/4.0.2/jakarta.xml.bind-api-4.0.2.jar:/Users/mikhailtsilyurik/.m2/repository/net/minidev/json-smart/2.5.2/json-smart-2.5.2.jar:/Users/mikhailtsilyurik/.m2/repository/org/assertj/assertj-core/3.26.3/assertj-core-3.26.3.jar:/Users/mikhailtsilyurik/.m2/repository/org/awaitility/awaitility/4.2.2/awaitility-4.2.2.jar:/Users/mikhailtsilyurik/.m2/repository/org/hamcrest/hamcrest/2.2/hamcrest-2.2.jar:/Users/mikhailtsilyurik/.m2/repository/org/junit/jupiter/junit-jupiter/5.11.4/junit-jupiter-5.11.4.jar:/Users/mikhailtsilyurik/.m2/repository/org/mockito/mockito-core/5.14.2/mockito-core-5.14.2.jar:/Users/mikhailtsilyurik/.m2/repository/org/mockito/mockito-junit-jupiter/5.14.2/mockito-junit-jupiter-5.14.2.jar:/Users/mikhailtsilyurik/.m2/repository/org/skyscreamer/jsonassert/1.5.3/jsonassert-1.5.3.jar:/Users/mikhailtsilyurik/.m2/repository/org/springframework/spring-test/6.2.6/spring-test-6.2.6.jar:/Users/mikhailtsilyurik/.m2/repository/org/xmlunit/xmlunit-core/2.10.0/xmlunit-core-2.10.0.jar:/Users/mikhailtsilyurik/.m2/repository/io/cucumber/messages/17.1.1/messages-17.1.1.jar:/Users/mikhailtsilyurik/.m2/repository/io/cucumber/cucumber-core/7.14.0/cucumber-core-7.14.0.jar:/Users/mikhailtsilyurik/.m2/repository/org/apiguardian/apiguardian-api/1.1.2/apiguardian-api-1.1.2.jar:/Users/mikhailtsilyurik/.m2/repository/org/apache/groovy/groovy/4.0.26/groovy-4.0.26.jar:/Users/mikhailtsilyurik/.m2/repository/org/apache/groovy/groovy-xml/4.0.26/groovy-xml-4.0.26.jar:/Users/mikhailtsilyurik/.m2/repository/org/apache/httpcomponents/httpclient/4.5.13/httpclient-4.5.13.jar:/Users/mikhailtsilyurik/.m2/repository/org/apache/httpcomponents/httpmime/4.5.13/httpmime-4.5.13.jar:/Users/mikhailtsilyurik/.m2/repository/org/ccil/cowan/tagsoup/tagsoup/1.2.1/tagsoup-1.2.1.jar:/Users/mikhailtsilyurik/.m2/repository/io/rest-assured/json-path/5.5.1/json-path-5.5.1.jar:/Users/mikhailtsilyurik/.m2/repository/io/rest-assured/xml-path/5.5.1/xml-path-5.5.1.jar:/Users/mikhailtsilyurik/.m2/repository/com/fasterxml/jackson/core/jackson-annotations/2.18.3/jackson-annotations-2.18.3.jar:/Users/mikhailtsilyurik/.m2/repository/com/fasterxml/jackson/core/jackson-core/2.18.3/jackson-core-2.18.3.jar:/Users/mikhailtsilyurik/.m2/repository/org/checkerframework/checker-qual/3.5.0/checker-qual-3.5.0.jar:/Users/mikhailtsilyurik/.m2/repository/com/zaxxer/HikariCP/5.1.0/HikariCP-5.1.0.jar:/Users/mikhailtsilyurik/.m2/repository/org/springframework/spring-jdbc/6.2.6/spring-jdbc-6.2.6.jar:/Users/mikhailtsilyurik/.m2/repository/org/hamcrest/hamcrest-core/2.2/hamcrest-core-2.2.jar:/Users/mikhailtsilyurik/.m2/repository/io/qameta/allure/allure-java-commons/2.22.2/allure-java-commons-2.22.2.jar:/Users/mikhailtsilyurik/.m2/repository/org/springframework/spring-context/6.2.6/spring-context-6.2.6.jar:/Users/mikhailtsilyurik/.m2/repository/ch/qos/logback/logback-classic/1.5.18/logback-classic-1.5.18.jar:/Users/mikhailtsilyurik/.m2/repository/org/apache/logging/log4j/log4j-to-slf4j/2.24.3/log4j-to-slf4j-2.24.3.jar:/Users/mikhailtsilyurik/.m2/repository/org/slf4j/jul-to-slf4j/2.0.17/jul-to-slf4j-2.0.17.jar:/Users/mikhailtsilyurik/.m2/repository/org/springframework/spring-jcl/6.2.6/spring-jcl-6.2.6.jar:/Users/mikhailtsilyurik/.m2/repository/org/slf4j/slf4j-api/2.0.17/slf4j-api-2.0.17.jar:/Users/mikhailtsilyurik/.m2/repository/jakarta/activation/jakarta.activation-api/2.1.3/jakarta.activation-api-2.1.3.jar:/Users/mikhailtsilyurik/.m2/repository/net/minidev/accessors-smart/2.5.2/accessors-smart-2.5.2.jar:/Users/mikhailtsilyurik/.m2/repository/net/bytebuddy/byte-buddy/1.15.11/byte-buddy-1.15.11.jar:/Users/mikhailtsilyurik/.m2/repository/org/junit/jupiter/junit-jupiter-api/5.11.4/junit-jupiter-api-5.11.4.jar:/Users/mikhailtsilyurik/.m2/repository/org/junit/jupiter/junit-jupiter-params/5.11.4/junit-jupiter-params-5.11.4.jar:/Users/mikhailtsilyurik/.m2/repository/org/junit/jupiter/junit-jupiter-engine/5.11.4/junit-jupiter-engine-5.11.4.jar:/Users/mikhailtsilyurik/.m2/repository/net/bytebuddy/byte-buddy-agent/1.15.11/byte-buddy-agent-1.15.11.jar:/Users/mikhailtsilyurik/.m2/repository/org/objenesis/objenesis/3.3/objenesis-3.3.jar:/Users/mikhailtsilyurik/.m2/repository/com/vaadin/external/google/android-json/0.0.20131108.vaadin1/android-json-0.0.20131108.vaadin1.jar:/Users/mikhailtsilyurik/.m2/repository/io/cucumber/cucumber-gherkin/7.14.0/cucumber-gherkin-7.14.0.jar:/Users/mikhailtsilyurik/.m2/repository/io/cucumber/cucumber-gherkin-messages/7.14.0/cucumber-gherkin-messages-7.14.0.jar:/Users/mikhailtsilyurik/.m2/repository/io/cucumber/messages/22.0.0/messages-22.0.0.jar:/Users/mikhailtsilyurik/.m2/repository/io/cucumber/tag-expressions/5.0.6/tag-expressions-5.0.6.jar:/Users/mikhailtsilyurik/.m2/repository/io/cucumber/cucumber-expressions/16.1.2/cucumber-expressions-16.1.2.jar:/Users/mikhailtsilyurik/.m2/repository/io/cucumber/datatable/7.14.0/datatable-7.14.0.jar:/Users/mikhailtsilyurik/.m2/repository/io/cucumber/cucumber-plugin/7.14.0/cucumber-plugin-7.14.0.jar:/Users/mikhailtsilyurik/.m2/repository/io/cucumber/docstring/7.14.0/docstring-7.14.0.jar:/Users/mikhailtsilyurik/.m2/repository/io/cucumber/html-formatter/20.4.0/html-formatter-20.4.0.jar:/Users/mikhailtsilyurik/.m2/repository/io/cucumber/junit-xml-formatter/0.2.0/junit-xml-formatter-0.2.0.jar:/Users/mikhailtsilyurik/.m2/repository/io/cucumber/ci-environment/9.2.0/ci-environment-9.2.0.jar:/Users/mikhailtsilyurik/.m2/repository/org/apache/httpcomponents/httpcore/4.4.16/httpcore-4.4.16.jar:/Users/mikhailtsilyurik/.m2/repository/commons-logging/commons-logging/1.2/commons-logging-1.2.jar:/Users/mikhailtsilyurik/.m2/repository/commons-codec/commons-codec/1.17.2/commons-codec-1.17.2.jar:/Users/mikhailtsilyurik/.m2/repository/org/apache/groovy/groovy-json/4.0.26/groovy-json-4.0.26.jar:/Users/mikhailtsilyurik/.m2/repository/io/rest-assured/rest-assured-common/5.5.1/rest-assured-common-5.5.1.jar:/Users/mikhailtsilyurik/.m2/repository/org/apache/commons/commons-lang3/3.17.0/commons-lang3-3.17.0.jar:/Users/mikhailtsilyurik/.m2/repository/org/springframework/spring-beans/6.2.6/spring-beans-6.2.6.jar:/Users/mikhailtsilyurik/.m2/repository/org/springframework/spring-tx/6.2.6/spring-tx-6.2.6.jar:/Users/mikhailtsilyurik/.m2/repository/io/qameta/allure/allure-model/2.22.2/allure-model-2.22.2.jar:/Users/mikhailtsilyurik/.m2/repository/org/springframework/spring-aop/6.2.6/spring-aop-6.2.6.jar:/Users/mikhailtsilyurik/.m2/repository/org/springframework/spring-expression/6.2.6/spring-expression-6.2.6.jar:/Users/mikhailtsilyurik/.m2/repository/io/micrometer/micrometer-observation/1.14.6/micrometer-observation-1.14.6.jar:/Users/mikhailtsilyurik/.m2/repository/ch/qos/logback/logback-core/1.5.18/logback-core-1.5.18.jar:/Users/mikhailtsilyurik/.m2/repository/org/apache/logging/log4j/log4j-api/2.24.3/log4j-api-2.24.3.jar:/Users/mikhailtsilyurik/.m2/repository/org/ow2/asm/asm/9.7.1/asm-9.7.1.jar:/Users/mikhailtsilyurik/.m2/repository/org/opentest4j/opentest4j/1.3.0/opentest4j-1.3.0.jar:/Users/mikhailtsilyurik/.m2/repository/org/junit/platform/junit-platform-commons/1.11.4/junit-platform-commons-1.11.4.jar:/Users/mikhailtsilyurik/.m2/repository/org/junit/platform/junit-platform-engine/1.11.4/junit-platform-engine-1.11.4.jar:/Users/mikhailtsilyurik/.m2/repository/io/cucumber/messages/19.1.4/messages-19.1.4.jar:/Users/mikhailtsilyurik/.m2/repository/io/micrometer/micrometer-commons/1.14.6/micrometer-commons-1.14.6.jar:/Users/mikhailtsilyurik/Library/Application Support/JetBrains/IntelliJIdea2025.1/plugins/cucumber-java/lib/cucumber-jvmFormatter.jar com.intellij.rt.junit.JUnitStarter -ideVersion5 -junit4 qa.frame.tests.RunCucumberTest
[0.006s][info][class,load] opened: /Users/mikhailtsilyurik/Library/Caches/JetBrains/IntelliJIdea2025.1/captureAgent/debugger-agent.jar
[0.011s][info][class,load] java.lang.Object source: shared objects file
[0.011s][info][class,load] java.io.Serializable source: shared objects file
[0.011s][info][class,load] java.lang.Comparable source: shared objects file
[0.011s][info][class,load] java.lang.CharSequence source: shared objects file
[0.011s][info][class,load] java.lang.constant.Constable source: shared objects file
[0.011s][info][class,load] java.lang.constant.ConstantDesc source: shared objects file
[0.011s][info][class,load] java.lang.String source: shared objects file
[0.011s][info][class,load] java.lang.reflect.AnnotatedElement source: shared objects file
[0.011s][info][class,load] java.lang.reflect.GenericDeclaration source: shared objects file
[0.011s][info][class,load] java.lang.reflect.Type source: shared objects file
[0.011s][info][class,load] java.lang.invoke.TypeDescriptor source: shared objects file
[0.011s][info][class,load] java.lang.invoke.TypeDescriptor$OfField source: shared objects file
[0.011s][info][class,load] java.lang.Class source: shared objects file
[0.011s][info][class,load] java.lang.Cloneable source: shared objects file
[0.011s][info][class,load] java.lang.ClassLoader source: shared objects file
[0.011s][info][class,load] java.lang.System source: shared objects file
[0.011s][info][class,load] java.lang.Throwable source: shared objects file
[0.011s][info][class,load] java.lang.Error source: shared objects file
[0.011s][info][class,load] java.lang.Exception source: shared objects file
[0.011s][info][class,load] java.lang.RuntimeException source: shared objects file
[0.011s][info][class,load] java.lang.SecurityManager source: shared objects file
[0.011s][info][class,load] java.security.ProtectionDomain source: shared objects file
[0.011s][info][class,load] java.security.AccessControlContext source: shared objects file
[0.011s][info][class,load] java.security.AccessController source: shared objects file
[0.011s][info][class,load] java.security.SecureClassLoader source: shared objects file
[0.011s][info][class,load] java.lang.ReflectiveOperationException source: shared objects file
[0.011s][info][class,load] java.lang.ClassNotFoundException source: shared objects file
[0.011s][info][class,load] java.lang.Record source: shared objects file
[0.011s][info][class,load] java.lang.LinkageError source: shared objects file
[0.011s][info][class,load] java.lang.NoClassDefFoundError source: shared objects file
[0.011s][info][class,load] java.lang.ClassCastException source: shared objects file
[0.011s][info][class,load] java.lang.ArrayStoreException source: shared objects file
[0.011s][info][class,load] java.lang.VirtualMachineError source: shared objects file
[0.011s][info][class,load] java.lang.InternalError source: shared objects file
[0.011s][info][class,load] java.lang.OutOfMemoryError source: shared objects file
[0.011s][info][class,load] java.lang.StackOverflowError source: shared objects file
[0.011s][info][class,load] java.lang.IllegalMonitorStateException source: shared objects file
[0.011s][info][class,load] java.lang.ref.Reference source: shared objects file
[0.011s][info][class,load] java.lang.ref.SoftReference source: shared objects file
[0.011s][info][class,load] java.lang.ref.WeakReference source: shared objects file
[0.011s][info][class,load] java.lang.ref.FinalReference source: shared objects file
[0.011s][info][class,load] java.lang.ref.PhantomReference source: shared objects file
[0.011s][info][class,load] java.lang.ref.Finalizer source: shared objects file
[0.011s][info][class,load] java.lang.Runnable source: shared objects file
[0.011s][info][class,load] java.lang.Thread source: shared objects file
[0.011s][info][class,load] java.lang.Thread$FieldHolder source: shared objects file
[0.011s][info][class,load] java.lang.Thread$Constants source: shared objects file
[0.011s][info][class,load] java.lang.Thread$UncaughtExceptionHandler source: shared objects file
[0.011s][info][class,load] java.lang.ThreadGroup source: shared objects file
[0.011s][info][class,load] java.lang.BaseVirtualThread source: shared objects file
[0.011s][info][class,load] java.lang.VirtualThread source: shared objects file
[0.011s][info][class,load] java.lang.ThreadBuilders$BoundVirtualThread source: shared objects file
[0.011s][info][class,load] java.util.Dictionary source: shared objects file
[0.011s][info][class,load] java.util.Map source: shared objects file
[0.011s][info][class,load] java.util.Hashtable source: shared objects file
[0.011s][info][class,load] java.util.Properties source: shared objects file
[0.011s][info][class,load] java.lang.Module source: shared objects file
[0.011s][info][class,load] java.lang.reflect.AccessibleObject source: shared objects file
[0.011s][info][class,load] java.lang.reflect.Member source: shared objects file
[0.011s][info][class,load] java.lang.reflect.Field source: shared objects file
[0.011s][info][class,load] java.lang.reflect.Parameter source: shared objects file
[0.011s][info][class,load] java.lang.reflect.Executable source: shared objects file
[0.011s][info][class,load] java.lang.reflect.Method source: shared objects file
[0.011s][info][class,load] java.lang.reflect.Constructor source: shared objects file
[0.011s][info][class,load] jdk.internal.vm.ContinuationScope source: shared objects file
[0.011s][info][class,load] jdk.internal.vm.Continuation source: shared objects file
[0.011s][info][class,load] jdk.internal.vm.StackChunk source: shared objects file
[0.011s][info][class,load] jdk.internal.reflect.MagicAccessorImpl source: shared objects file
[0.011s][info][class,load] jdk.internal.reflect.MethodAccessor source: shared objects file
[0.011s][info][class,load] jdk.internal.reflect.MethodAccessorImpl source: shared objects file
[0.011s][info][class,load] jdk.internal.reflect.ConstructorAccessor source: shared objects file
[0.011s][info][class,load] jdk.internal.reflect.ConstructorAccessorImpl source: shared objects file
[0.011s][info][class,load] jdk.internal.reflect.DelegatingClassLoader source: shared objects file
[0.011s][info][class,load] jdk.internal.reflect.ConstantPool source: shared objects file
[0.011s][info][class,load] jdk.internal.reflect.FieldAccessor source: shared objects file
[0.011s][info][class,load] jdk.internal.reflect.FieldAccessorImpl source: shared objects file
[0.011s][info][class,load] jdk.internal.reflect.UnsafeFieldAccessorImpl source: shared objects file
[0.011s][info][class,load] jdk.internal.reflect.UnsafeStaticFieldAccessorImpl source: shared objects file
[0.011s][info][class,load] java.lang.annotation.Annotation source: shared objects file
[0.011s][info][class,load] jdk.internal.reflect.CallerSensitive source: shared objects file
[0.011s][info][class,load] jdk.internal.reflect.NativeConstructorAccessorImpl source: shared objects file
[0.011s][info][class,load] java.lang.invoke.MethodHandle source: shared objects file
[0.011s][info][class,load] java.lang.invoke.DirectMethodHandle source: shared objects file
[0.011s][info][class,load] java.lang.invoke.VarHandle source: shared objects file
[0.011s][info][class,load] java.lang.invoke.MemberName source: shared objects file
[0.011s][info][class,load] java.lang.invoke.ResolvedMethodName source: shared objects file
[0.011s][info][class,load] java.lang.invoke.MethodHandleNatives source: shared objects file
[0.011s][info][class,load] java.lang.invoke.LambdaForm source: shared objects file
[0.011s][info][class,load] java.lang.invoke.TypeDescriptor$OfMethod source: shared objects file
[0.011s][info][class,load] java.lang.invoke.MethodType source: shared objects file
[0.011s][info][class,load] java.lang.BootstrapMethodError source: shared objects file
[0.011s][info][class,load] java.lang.invoke.CallSite source: shared objects file
[0.011s][info][class,load] jdk.internal.foreign.abi.NativeEntryPoint source: shared objects file
[0.011s][info][class,load] jdk.internal.foreign.abi.ABIDescriptor source: shared objects file
[0.011s][info][class,load] jdk.internal.foreign.abi.VMStorage source: shared objects file
[0.011s][info][class,load] jdk.internal.foreign.abi.UpcallLinker$CallRegs source: shared objects file
[0.011s][info][class,load] java.lang.invoke.MethodHandleNatives$CallSiteContext source: shared objects file
[0.011s][info][class,load] java.lang.invoke.ConstantCallSite source: shared objects file
[0.011s][info][class,load] java.lang.invoke.MutableCallSite source: shared objects file
[0.011s][info][class,load] java.lang.invoke.VolatileCallSite source: shared objects file
[0.011s][info][class,load] java.lang.AssertionStatusDirectives source: shared objects file
[0.011s][info][class,load] java.lang.Appendable source: shared objects file
[0.011s][info][class,load] java.lang.AbstractStringBuilder source: shared objects file
[0.011s][info][class,load] java.lang.StringBuffer source: shared objects file
[0.011s][info][class,load] java.lang.StringBuilder source: shared objects file
[0.011s][info][class,load] jdk.internal.misc.UnsafeConstants source: shared objects file
[0.011s][info][class,load] jdk.internal.misc.Unsafe source: shared objects file
[0.011s][info][class,load] jdk.internal.module.Modules source: shared objects file
[0.011s][info][class,load] java.lang.AutoCloseable source: shared objects file
[0.011s][info][class,load] java.io.Closeable source: shared objects file
[0.011s][info][class,load] java.io.InputStream source: shared objects file
[0.011s][info][class,load] java.io.ByteArrayInputStream source: shared objects file
[0.011s][info][class,load] java.net.URL source: shared objects file
[0.011s][info][class,load] java.net.URLClassLoader source: shared objects file
[0.011s][info][class,load] java.lang.Enum source: shared objects file
[0.011s][info][class,load] java.util.jar.Manifest source: shared objects file
[0.011s][info][class,load] jdk.internal.loader.BuiltinClassLoader source: shared objects file
[0.011s][info][class,load] jdk.internal.loader.ClassLoaders source: shared objects file
[0.011s][info][class,load] jdk.internal.loader.ClassLoaders$AppClassLoader source: shared objects file
[0.012s][info][class,load] jdk.internal.loader.ClassLoaders$PlatformClassLoader source: shared objects file
[0.012s][info][class,load] java.security.CodeSource source: shared objects file
[0.012s][info][class,load] java.util.AbstractMap source: shared objects file
[0.012s][info][class,load] java.util.concurrent.ConcurrentMap source: shared objects file
[0.012s][info][class,load] java.util.concurrent.ConcurrentHashMap source: shared objects file
[0.012s][info][class,load] java.lang.Iterable source: shared objects file
[0.012s][info][class,load] java.util.Collection source: shared objects file
[0.012s][info][class,load] java.util.AbstractCollection source: shared objects file
[0.012s][info][class,load] java.util.SequencedCollection source: shared objects file
[0.012s][info][class,load] java.util.List source: shared objects file
[0.012s][info][class,load] java.util.AbstractList source: shared objects file
[0.012s][info][class,load] java.util.RandomAccess source: shared objects file
[0.012s][info][class,load] java.util.ArrayList source: shared objects file
[0.012s][info][class,load] java.lang.StackTraceElement source: shared objects file
[0.012s][info][class,load] java.nio.Buffer source: shared objects file
[0.012s][info][class,load] java.lang.StackWalker source: shared objects file
[0.012s][info][class,load] java.lang.StackStreamFactory$AbstractStackWalker source: shared objects file
[0.012s][info][class,load] java.lang.StackWalker$StackFrame source: shared objects file
[0.012s][info][class,load] java.lang.StackFrameInfo source: shared objects file
[0.012s][info][class,load] java.lang.LiveStackFrame source: shared objects file
[0.012s][info][class,load] java.lang.LiveStackFrameInfo source: shared objects file
[0.012s][info][class,load] java.util.concurrent.locks.AbstractOwnableSynchronizer source: shared objects file
[0.012s][info][class,load] java.lang.Boolean source: shared objects file
[0.012s][info][class,load] java.lang.Character source: shared objects file
[0.012s][info][class,load] java.lang.Number source: shared objects file
[0.012s][info][class,load] java.lang.Float source: shared objects file
[0.012s][info][class,load] java.lang.Double source: shared objects file
[0.012s][info][class,load] java.lang.Byte source: shared objects file
[0.012s][info][class,load] java.lang.Short source: shared objects file
[0.012s][info][class,load] java.lang.Integer source: shared objects file
[0.012s][info][class,load] java.lang.Long source: shared objects file
[0.012s][info][class,load] java.util.Iterator source: shared objects file
[0.012s][info][class,load] java.lang.reflect.RecordComponent source: shared objects file
[0.012s][info][class,load] jdk.internal.vm.vector.VectorSupport source: shared objects file
[0.012s][info][class,load] jdk.internal.vm.vector.VectorSupport$VectorPayload source: shared objects file
[0.012s][info][class,load] jdk.internal.vm.vector.VectorSupport$Vector source: shared objects file
[0.012s][info][class,load] jdk.internal.vm.vector.VectorSupport$VectorMask source: shared objects file
[0.012s][info][class,load] jdk.internal.vm.vector.VectorSupport$VectorShuffle source: shared objects file
[0.012s][info][class,load] jdk.internal.vm.FillerObject source: shared objects file
[0.012s][info][class,load] java.lang.Integer$IntegerCache source: shared objects file
[0.012s][info][class,load] java.lang.Long$LongCache source: shared objects file
[0.012s][info][class,load] java.lang.Byte$ByteCache source: shared objects file
[0.012s][info][class,load] java.lang.Short$ShortCache source: shared objects file
[0.012s][info][class,load] java.lang.Character$CharacterCache source: shared objects file
[0.012s][info][class,load] java.util.jar.Attributes$Name source: shared objects file
[0.012s][info][class,load] java.util.ImmutableCollections$AbstractImmutableMap source: shared objects file
[0.012s][info][class,load] java.util.ImmutableCollections$MapN source: shared objects file
[0.012s][info][class,load] sun.util.locale.BaseLocale source: shared objects file
[0.012s][info][class,load] jdk.internal.module.ArchivedModuleGraph source: shared objects file
[0.012s][info][class,load] java.lang.module.ModuleFinder source: shared objects file
[0.012s][info][class,load] jdk.internal.module.SystemModuleFinders$SystemModuleFinder source: shared objects file
[0.012s][info][class,load] java.util.ImmutableCollections$AbstractImmutableCollection source: shared objects file
[0.012s][info][class,load] java.util.Set source: shared objects file
[0.012s][info][class,load] java.util.ImmutableCollections$AbstractImmutableSet source: shared objects file
[0.012s][info][class,load] java.util.ImmutableCollections$SetN source: shared objects file
[0.012s][info][class,load] java.lang.module.ModuleReference source: shared objects file
[0.012s][info][class,load] jdk.internal.module.ModuleReferenceImpl source: shared objects file
[0.012s][info][class,load] java.lang.module.ModuleDescriptor source: shared objects file
[0.012s][info][class,load] java.lang.module.ModuleDescriptor$Version source: shared objects file
[0.012s][info][class,load] java.util.ImmutableCollections$Set12 source: shared objects file
[0.012s][info][class,load] java.lang.module.ModuleDescriptor$Requires source: shared objects file
[0.012s][info][class,load] java.lang.module.ModuleDescriptor$Requires$Modifier source: shared objects file
[0.012s][info][class,load] java.lang.module.ModuleDescriptor$Exports source: shared objects file
[0.012s][info][class,load] java.lang.module.ModuleDescriptor$Provides source: shared objects file
[0.012s][info][class,load] java.util.ImmutableCollections$AbstractImmutableList source: shared objects file
[0.012s][info][class,load] java.util.ImmutableCollections$ListN source: shared objects file
[0.012s][info][class,load] java.net.URI source: shared objects file
[0.012s][info][class,load] java.util.function.Supplier source: shared objects file
[0.012s][info][class,load] jdk.internal.module.SystemModuleFinders$2 source: shared objects file
[0.012s][info][class,load] jdk.internal.module.ModuleHashes$HashSupplier source: shared objects file
[0.012s][info][class,load] jdk.internal.module.SystemModuleFinders$3 source: shared objects file
[0.012s][info][class,load] java.util.ImmutableCollections$List12 source: shared objects file
